time,soft_counts,hard_counts
60145.499965,-0.009816,-0.001729
60146.499965,0.016652,0.005521
60147.499965,-0.016448,-0.004218
60148.499965,0.022586,0.000645
60149.499965,0.007638,-0.00623
60150.499965,0.024886,0.004589
60151.499965,-0.009153,0.01048
60152.499965,0.006185,0.005221
60153.499965,0.016376,0.000377
60154.499965,-0.00167,0.002575
60155.499965,0.008903,0.005233
60156.499965,-0.017727,0.001905
60157.499965,0.013124,0.007415
60158.499965,0.027142,0.002453
60159.499965,0.038049,0.007374
60160.499965,0.004582,-0.009058
60161.499965,-0.011162,0.014527
60162.499965,0.000462,0.009803
60163.499965,0.010661,0.006358
60164.499965,0.003484,0.007922
60165.499965,-0.004142,0.007244
60166.499965,0.019468,0.016353
60167.499965,0.018276,0.014867
60168.499965,-0.021753,0.006747
60193.499965,-0.035604,-0.018606
60194.499965,-0.000171,-0.004501
60195.499965,0.005002,-0.000828
60196.499965,0.010846,-0.004131
60197.499965,-0.020907,-0.006282
60198.499965,0.010135,-0.005806
60199.499965,0.019235,0.00547
60200.499965,-0.002125,0.011653
60201.499965,-0.004193,0.004032
60202.499965,-0.007524,0.004692
60203.499965,0.045139,-0.011161
60204.499965,0.006197,0.011136
60205.499965,-0.003762,-0.000227
60206.499965,-0.029259,0.009212
60207.499965,-0.0114,0.001973
60208.499965,-0.000879,-0.001987
60209.499965,0.000873,-0.006106
60210.499965,-0.007338,-0.010259
60211.499965,-0.010622,0.00807
60212.499965,-0.005458,-0.011347
60213.499965,-0.026645,-0.00636
60214.499965,0.004171,0.002259
60215.499965,0.018401,-0.003608
60216.499965,-0.014694,-0.004786
60217.499965,-0.002814,0.005474
60218.499965,-0.001519,0.005506
60219.499965,-0.0003,0.005772
60220.499965,-0.007763,-0.006362
60221.499965,-0.014836,0.009888
60222.499965,0.007551,0.00553
60223.499965,-0.006385,-0.001626
60224.499965,0.009949,0.002268
60225.499965,-0.029897,0.000377
60226.499965,0.009511,0.003066
60227.499965,0.016649,-0.000185
60228.499965,0.034373,0.013908
60229.499965,-0.011623,-0.00541
60230.499965,-0.003081,0.000713
60231.499965,0.018543,-0.005083
60232.499965,0.037582,0.007692
60233.499965,-0.016362,0.005178
60234.499965,0.042258,0.005556
60235.499965,-0.023048,-0.004027
60236.499965,0.030015,-0.001968
60237.499965,0.02836,0.017755
60238.499965,-0.049522,0.026517
60269.499965,0.025846,0.014155
60270.499965,0.022051,-0.000542
60271.499965,0.007368,0.018897
60272.499965,-0.010315,0.00114
60273.499965,-0.01002,0.003411
60274.499965,-0.015643,-0.005876
60275.499965,0.005753,0.009793
60276.499965,0.050387,0.028518
60277.499965,-0.000777,0.006217
60278.499965,0.030582,0.024069
60279.499965,0.062872,0.017603
60280.499965,0.012904,0.011373
60281.499965,0.002219,0.010456
60282.499965,-0.008529,0.0004
60283.499965,0.00565,-0.000318
60284.499965,0.031745,0.012464
60285.499965,0.0514,0.030322
60286.499965,0.008384,-0.00505
60287.499965,-0.008737,0.002356
60288.499965,0.021834,0.005871
60289.499965,0.019427,0.033137
60290.499965,-0.022181,-0.014441
60291.499965,0.025722,0.013159
60292.499965,0.01711,0.01034
60293.499965,-0.003966,-0.001954
60294.499965,0.027493,0.02085
60295.499965,0.01298,-0.001267
60296.499965,-0.001455,0.009918
60297.499965,0.046662,0.00487
60298.499965,0.023286,-0.002482
60299.499965,0.010417,-0.001396
60300.499965,-0.002568,0.010087
60301.499965,0.038704,-0.002355
60302.499965,-0.005079,0.005295
60303.499965,0.023353,0.013006
60304.499965,-0.004998,-0.011441
60305.499965,0.024878,0.019783
60306.499965,-0.004952,0.008303
60307.499965,0.000451,0.006514
60308.499965,0.011031,0.007307
60309.499965,0.003864,0.018713
60310.499965,0.040208,0.009947
60311.499965,0.022806,0.013849
60312.499965,0.004077,0.015281
60313.499965,0.051566,0.005872
60314.499965,0.013196,-0.009031
60342.499965,-0.005261,-0.000504
60343.499965,0.030695,0.008481
60344.499965,-0.001905,-0.0072
60345.499965,0.020293,-0.001276
60346.499965,0.017469,0.016201
60347.499965,0.048595,0.00602
60348.499965,0.099032,0.021436
60349.499965,0.018397,0.021701
60350.499965,0.023643,0.005475
60351.499965,0.007452,0.017769
60352.499965,0.012772,0.004104
60353.499965,0.021514,0.002698
60354.499965,0.018096,0.015146
60355.499965,0.002371,0.014098
60356.499965,0.019528,0.009867
60357.499965,-0.005264,0.00607
60358.499965,0.030824,0.013871
60359.499965,0.027216,0.00976
60360.499965,0.053971,0.018788
60361.499965,-0.004067,0.000149
60362.499965,-0.009302,-0.000481
60363.499965,0.028018,0.018003
60364.499965,-0.001627,0.010318
60365.499965,0.018434,-0.002692
60366.499965,0.010388,0.015595
60367.499965,0.038759,0.016285
60368.499965,0.024401,0.014528
60369.499965,-0.009873,-0.001644
60370.499965,0.031809,0.001861
60371.499965,0.007885,0.015382
60372.499965,0.004412,0.007805
60373.499965,0.008604,0.003751
60374.499965,0.024606,0.008984
60375.499965,0.032068,0.018745
60376.499965,0.017235,0.002086
60377.499965,-0.006203,-0.005616
60378.499965,0.023092,0.011039
60379.499965,0.02876,0.013188
60380.499965,0.012608,0.008827
60381.499965,0.017884,0.010638
60382.499965,0.006976,0.012983
60383.499965,-0.013457,-0.00077
60384.499965,0.023023,0.003471
60385.499965,0.060703,0.028917
60386.499965,-0.031215,0.008053
60390.499965,0.000143,0.001452
60391.499965,0.015669,-0.011356
60394.499965,0.074056,0.002795
60411.499965,0.02234,-0.000585
60412.499965,-0.016774,0.013062
60413.499965,-0.023605,-0.005769
60414.499965,-0.036652,-0.018289
60415.499965,-0.006934,0.003748
60416.499965,0.037812,0.008871
60417.499965,0.017545,0.000189
60418.499965,0.020733,0.007285
60419.499965,0.039184,0.004251
60420.499965,0.056279,0.030601
60421.499965,0.035495,0.014338
60422.499965,0.038778,0.013217
60423.499965,-0.004656,0.01394
60424.499965,0.023213,0.015287
60425.499965,0.001172,0.011869
60426.499965,0.033394,0.003957
60427.499965,0.030035,0.025194
60428.499965,0.020109,0.005316
60429.499965,-0.006486,0.000374
60430.499965,0.018026,0.013052
60431.499965,0.017064,0.013258
60432.499965,0.042072,0.00497
60433.499965,0.051136,0.016535
60434.499965,-0.029134,0.004975
60435.499965,0.040397,0.014313
60436.499965,0.008553,0.016331
60437.499965,0.014077,0.011234
60438.499965,0.053261,0.013934
60439.499965,0.026441,0.005491
60440.499965,0.039297,0.025979
60441.499965,0.016511,0.009946
60442.499965,0.036975,0.022055
60443.499965,0.037584,0.011735
60444.499965,-0.000228,0.002238
60445.499965,0.009559,0.005656
60446.499965,0.038126,0.008944
60447.499965,0.00582,0.004865
60448.499965,0.037218,0.021769
60449.499965,0.036912,0.013203
60450.499965,0.000537,0.010725
60451.499965,0.030906,0.009699
60452.499965,0.018132,0.016753
60453.499965,-0.008136,0.007997
60454.499965,0.042065,0.013015
60455.499965,0.009523,-0.000689
60456.499965,0.03424,0.009418
60457.499965,0.050838,0.020031
60458.499965,0.033716,0.029942
60459.499965,-0.008521,0.004392
60462.499965,0.016406,0.011591
60484.499965,0.006461,0.017145
60485.499965,0.007647,0.01778
60486.499965,0.016007,0.034773
60487.499965,0.034659,0.000474
60488.499965,0.0517,0.008382
60489.499965,0.029368,0.001653
60490.499965,0.025018,0.008857
60491.499965,0.03138,0.015343
60492.499965,0.024535,0.013631
60493.499965,0.045753,0.018488
60494.499965,0.045648,0.017567
60495.499965,0.064817,0.016372
60496.499965,0.014068,0.015932
60497.499965,0.053009,0.009
60498.499965,0.048973,0.019502
60499.499965,0.042814,0.010453
60500.499965,0.028074,0.004598
60501.499965,0.022493,0.010598
60502.499965,0.050318,0.011017
60503.499965,0.049971,0.005541
60504.499965,0.018734,0.004503
60505.499965,0.024772,0.010865
60506.499965,0.019901,0.015414
60507.499965,0.028992,0.003272
60508.499965,0.02793,0.01518
60509.499965,0.015847,0.000447
60510.499965,0.028712,0.007343
60511.499965,0.026663,0.009608
60512.499965,0.027959,0.0081
60513.499965,-0.007591,0.001561
60514.499965,0.024908,0.017639
60515.499965,0.020707,0.015033
60516.499965,0.046572,0.005056
60517.499965,0.023189,-0.000827
60518.499965,0.005997,-0.000618
60519.499965,0.000418,0.002519
60520.499965,-0.007785,0.002467
60521.499965,0.006862,-0.002167
60522.499965,-0.00122,0.007888
60523.499965,0.035822,-0.012067
60524.499965,-0.022994,-0.007603
60525.499965,-0.048076,-0.028026
60528.499965,0.005667,-0.00993
60529.499965,-0.023204,0.00649
60530.499965,0.014144,-0.002788
60531.499965,0.016632,-0.009363
60532.499965,0.071872,-0.016786
60544.499965,0.073126,-0.003613
60556.499965,0.138334,0.007263
60557.499965,-0.037104,-0.010227
60558.499965,0.006441,-0.002187
60559.499965,0.001374,0.009765
60560.499965,-0.002771,-0.001354
60561.499965,0.00287,-0.010145
60562.499965,-0.009905,-0.005148
60563.499965,0.00689,-0.004977
60564.499965,0.016209,-0.006796
60565.499965,0.001218,-0.002827
60566.499965,-0.000886,-0.016681
60567.499965,-0.005069,-0.010574
60568.499965,-0.006655,0.007622
60569.499965,-0.002139,-0.00248
60570.499965,0.010961,0.006132
60571.499965,-0.013737,-0.005441
60572.499965,0.002749,0.006349
60573.499965,-0.001818,-0.003153
60574.499965,0.012959,0.003907
60575.499965,0.005521,-0.000558
60576.499965,-0.016983,0.015824
60577.499965,0.028275,-0.004833
60578.499965,-0.01229,-0.007017
60579.499965,-0.000642,0.007908
60580.499965,-0.006567,-0.008647
60581.499965,0.020773,0.008192
60582.499965,0.023742,-0.002321
60583.499965,-0.011403,0.002328
60584.499965,0.0265,0.003583
60585.499965,-0.006607,-0.007479
60586.499965,0.020407,0.000845
60587.499965,0.028213,0.009018
60588.499965,-0.013313,0.002505
60589.499965,-0.011169,0.004826
60590.499965,0.00517,-0.00962
60591.499965,0.013331,0.006349
60592.499965,0.024885,0.006798
60593.499965,0.019731,0.004195
60594.499965,0.001396,-0.010842
60595.499965,-0.024678,-0.007429
60596.499965,-0.02065,-0.00729
60597.499965,-0.015003,-0.001371
60598.499965,-0.016353,-0.005541
60599.499965,-0.017674,-0.005845
60600.499965,0.001062,0.010277
60601.499965,-0.039462,-0.002532
60602.499965,0.003112,-0.030646
60622.499965,0.008006,-0.000959
60633.499965,-0.023505,-0.006035
60634.499965,0.011563,0.000578
60635.499965,-0.005484,-0.006385
60636.499965,0.002097,0.022904
60637.499965,0.044872,-0.000411
60638.499965,0.011045,0.014589
60639.499965,-0.024487,0.012795
60640.499965,0.012488,-0.003007
60641.499965,0.000604,0.002497
60642.499965,0.010125,-0.009855
60643.499965,0.013059,-0.002821
60644.499965,-0.014939,-0.007823
60645.499965,-0.005548,0.009849
60646.499965,0.010267,-0.00151
60647.499965,0.022974,0.008348
60648.499965,0.019086,-0.001656
60649.499965,-0.025212,-0.007838
60650.499965,0.010848,-0.006002
60651.499965,0.017027,0.013059
60652.499965,0.026979,-0.001704
60653.499965,-0.008638,0.003239
60654.499965,-0.016953,0.006405
60655.499965,-0.025119,0.001757
60656.499965,-0.007372,0.010823
60657.499965,0.024188,0.00015
60658.499965,0.011065,0.007809
60659.499965,0.011844,0.003045
60660.499965,0.011169,0.005753
60661.499965,0.009803,0.003757
60662.499965,0.005524,-0.005963
60663.499965,0.000691,-0.00206
60664.499965,0.025368,0.006613
60668.499965,0.031688,-0.014392
60669.499965,0.025889,0.006411
60670.499965,0.001258,0.007459
60671.499965,0.037802,-0.000181
60672.499965,0.012903,-0.005854
60673.499965,-0.003552,-0.005862
60674.499965,0.034253,0.000786
60675.499965,0.027815,0.010159
60676.499965,0.00639,-0.016043
60677.499965,0.002821,0.001598
60705.499965,0.046106,-0.004975
60706.499965,-0.023461,0.010249
60707.499965,0.023127,0.00809
60708.499965,0.002182,-0.005277
60709.499965,0.019474,0.00475
60710.499965,-0.002588,0.010433
60711.499965,0.013464,0.010209
60712.499965,-0.009016,0.004256
60713.499965,0.006273,0.00486
60714.499965,0.028423,0.00393
60715.499965,0.023422,0.004523
60716.499965,0.010093,0.006958
60717.499965,-0.013776,0.010582
60718.499965,0.035435,0.005908
60719.499965,-0.001991,0.004355
60720.499965,-0.031416,-0.006682
60721.499965,0.039261,-0.003374
60722.499965,0.010219,0.009481
60723.499965,-0.015892,0.002223
60724.499965,0.00555,-0.006922
60725.499965,0.035408,0.007883
60726.499965,0.01367,0.010883
60727.499965,-0.017388,0.007779
60728.499965,0.02246,0.005989
60729.499965,0.015661,0.000867
60730.499965,-0.0038,-0.000427
60731.499965,-0.016721,0.002328
60732.499965,0.00424,0.005462
60733.499965,0.000585,0.004343
60734.499965,-0.004978,-0.001663
60735.499965,0.009484,0.016245
60736.499965,0.017732,-0.010893
60737.499965,-0.00542,-0.002154
60738.499965,0.005973,0.008957
60739.499965,0.022581,2.1e-05
60740.499965,0.017805,-0.00379
60741.499965,0.035102,0.006572
60742.499965,-0.031042,-0.003695
60743.499965,0.01656,-0.0059
60744.499965,0.012789,0.007853
60745.499965,-0.002461,-0.006378
60746.499965,0.009256,0.008213
60747.499965,0.006249,-0.006726
60750.499965,-0.09751,-0.040908
60772.499965,0.028601,0.024798
60773.499965,-0.008949,0.021603
60774.499965,0.043427,0.025709
60775.499965,-0.015665,-0.015489
60776.499965,0.054728,0.01427
60777.499965,-0.023502,-0.016149
60778.499965,0.032467,0.018546
60779.499965,0.026878,0.015298
60780.499965,0.048068,0.004138
60781.499965,0.041045,0.011047
60782.499965,0.045972,0.019615
60783.499965,-0.004393,-0.000615
60784.499965,0.001066,-0.006876
60785.499965,0.018325,0.006085
60786.499965,-0.013706,-0.006929
60787.499965,0.011232,0.003555
60788.499965,0.025605,0.013624
60789.499965,0.013846,0.001429
60790.499965,0.004381,-0.002255
60791.499965,0.034228,0.007177
60792.499965,0.025845,0.006779
60793.499965,-0.00044,-0.000589
60794.499965,0.0218,-0.002515
60795.499965,0.017798,0.005799
60796.499965,-0.01297,-0.000966
60797.499965,-2e-05,0.004175
60798.499965,-0.017665,-0.004246
60799.499965,0.008988,0.008992
60800.499965,0.018081,0.006563
60801.499965,0.01664,0.008974
60802.499965,-0.006212,0.014017
60803.499965,0.01143,0.003841
60804.499965,0.01564,0.011833
60805.499965,0.002881,0.001463
60806.499965,0.006678,0.004814
60807.499965,0.043875,-0.008732
60808.499965,0.043683,0.011777
60809.499965,-0.026083,0.003446
60810.499965,0.016136,-0.0021
60811.499965,0.044564,0.008729
60812.499965,0.072007,-0.008338
60813.499965,0.026602,0.015889
60814.499965,1e-05,0.012694
60815.499965,-0.014579,-0.007364
60816.499965,0.035505,0.005858
60817.499965,-0.016207,-0.011317
60818.499965,0.015322,-0.001047
60819.499965,0.007357,0.00085
60820.499965,-0.036487,0.001602
60821.499965,-0.01952,-0.004374
60822.499965,-0.037297,-0.009477
60847.499965,-0.017506,0.009485
60848.499965,0.016938,0.004294
60849.499965,-0.011397,-0.00408
60850.499965,0.017319,-0.008345
60851.499965,0.008585,0.016092
60852.499965,0.012898,-0.008688
60853.499965,0.011435,0.007551
60854.499965,-0.001478,-0.006992
60855.499965,-0.002135,-0.001848
60856.499965,0.010582,-0.003202
60857.499965,0.00694,-0.003331
60858.499965,0.039464,0.001193
60859.499965,0.010191,0.001666
60860.499965,0.013331,-0.000982
60861.499965,0.000988,-0.001232
60862.499965,0.012456,0.020087
60863.499965,0.024956,0.034109
60864.499965,-0.032533,-0.006888
60865.499965,0.009867,-0.01024
60866.499965,-0.002128,0.019304
60867.499965,0.014689,0.004803
60868.499965,-0.007447,-0.002094
60869.499965,0.015217,-0.009747
60870.499965,-0.011934,0.003067
60871.499965,0.022496,0.017301
60872.499965,0.002851,0.001701
60873.499965,0.011249,0.002792
60874.499965,-0.000238,0.005861
60875.499965,0.015529,-6.2e-05
60876.499965,-0.007568,-0.000761
60877.499965,0.007462,0.000536
60878.499965,0.004536,0.001562
60879.499965,0.001336,0.009425
60880.499965,-0.00103,0.004098
60881.499965,0.012649,0.007298
60882.499965,0.009371,0.000672
60883.499965,0.004526,-0.009216
60884.499965,0.015615,-0.003233
60885.499965,-0.001132,0.002973
60886.499965,-0.001399,-0.001295
60887.499965,-0.010032,0.001756
60888.499965,0.020245,0.004792
60889.499965,0.023013,-0.003557
60891.499965,0.001846,-0.000725
60892.499965,-0.001406,0.013431
60893.499965,0.001623,-0.003252
60894.499965,0.006776,0.004776
60895.499965,0.065044,0.014503
60921.499965,0.004485,0.003239
60922.499965,0.022537,-0.004277
60923.499965,0.029424,0.018854
60924.499965,-0.01306,0.007558
60925.499965,-0.002163,-0.006291
60926.499965,0.044568,0.010374
60927.499965,-0.028921,-0.012843
60928.499965,0.001692,0.001107
60929.499965,-0.008537,-0.009771
60930.499965,-0.039849,-0.020785
60931.499965,0.020761,0.01476
60932.499965,-0.014847,0.006294
60933.499965,-0.013981,-0.0032
60934.499965,-0.016207,0.004752
60935.499965,-0.010288,0.003077
60936.499965,-0.016608,0.001363
60937.499965,0.021226,0.012988
60938.499965,-0.025807,-0.002907
60939.499965,-0.032981,-0.003021
60940.499965,-0.007062,-0.008339
60941.499965,-0.009552,-0.005331
60942.499965,-0.014727,0.003948
60943.499965,-0.001036,0.00953
60944.499965,0.008704,-2e-06
60945.499965,0.000691,-0.004194
60946.499965,0.002569,0.004088
60947.499965,0.004218,0.010811
60948.499965,0.01557,0.001764
60949.499965,-0.012348,-0.003998
60950.499965,0.002477,0.000185
60951.499965,0.02354,0.014416
60952.499965,0.004178,-1.4e-05
60953.499965,0.024045,0.013829
60954.499965,0.020016,0.004399
60955.499965,0.052641,0.007363
60956.499965,0.001964,0.001285
60957.499965,-0.011259,0.009102
60958.499965,0.045224,0.017576
60959.499965,-0.001966,-0.002445
60960.499965,0.01923,0.008763
60965.499965,0.047617,0.014641
60966.499965,-0.008721,-0.01329
60967.499965,-0.046537,-0.007565
60986.499965,-0.007607,0.005563
60996.499965,0.042821,0.017358
60997.499965,0.009109,-0.004411
60998.499965,0.005257,0.01088
60999.499965,0.020261,0.011229
61000.499965,-0.003393,-0.008519
61001.499965,0.005197,0.00258
61002.499965,0.040112,0.016305
61003.499965,0.017697,0.012071
61004.499965,0.002907,0.000497
61005.499965,0.007853,0.00781
61006.499965,0.013341,0.006876
61007.499965,0.017672,0.009908
61008.499965,0.035348,0.013881
61009.499965,0.031111,0.000412
61010.499965,0.014097,0.00321
61011.499965,0.037367,0.018458
61012.499965,0.020521,0.001849
61013.499965,0.00297,-0.009534
61014.499965,-0.011281,-0.00794
61015.499965,-0.034653,0.003409
61016.499965,-0.026161,-0.014938
61017.499965,0.007919,-0.007864
61018.499965,0.027212,0.013667
61019.499965,0.011328,0.00034
61020.499965,0.012583,-0.00193
